Day,Timestamp,Value
Wednesday,2025-09-03 14:44:14.302211,0.17623
Wednesday,2025-09-03 14:44:14.513490,0.17623
Wednesday,2025-09-03 14:44:14.727246,0.17623
Wednesday,2025-09-03 14:44:14.933530,0.17623
Wednesday,2025-09-03 14:44:15.158003,0.17623
Wednesday,2025-09-03 14:44:15.590605,0.17825
Wednesday,2025-09-03 14:44:16.468278,0.17629
Wednesday,2025-09-03 14:44:16.710800,0.17630
Wednesday,2025-09-03 14:44:18.163975,0.17634
Wednesday,2025-09-03 14:44:18.371286,0.17634
Wednesday,2025-09-03 14:44:18.586898,0.17634
Wednesday,2025-09-03 14:44:18.822195,0.17636
Wednesday,2025-09-03 14:44:19.051771,0.17841
Wednesday,2025-09-03 14:44:19.488517,0.17639
Wednesday,2025-09-03 14:44:19.953465,0.17638
Wednesday,2025-09-03 14:44:20.180799,0.17637
Wednesday,2025-09-03 14:44:21.073644,0.17635
Wednesday,2025-09-03 14:44:21.305111,0.17835
Wednesday,2025-09-03 14:44:21.537426,0.17835
Wednesday,2025-09-03 14:44:21.762803,0.17835
Wednesday,2025-09-03 14:44:21.988540,0.17634
Wednesday,2025-09-03 14:44:22.494215,0.17832
Wednesday,2025-09-03 14:44:22.727952,0.17832
Wednesday,2025-09-03 14:44:22.957517,0.17633
Wednesday,2025-09-03 14:44:23.191387,0.17634
Wednesday,2025-09-03 14:44:23.615811,0.17639
Wednesday,2025-09-03 14:44:23.828514,0.17839
Wednesday,2025-09-03 14:44:24.033718,0.17839
Wednesday,2025-09-03 14:44:24.261765,0.17839
Wednesday,2025-09-03 14:44:24.481554,0.17839
Wednesday,2025-09-03 14:44:24.682690,0.17839
Wednesday,2025-09-03 14:44:25.148588,0.17636
Wednesday,2025-09-03 14:44:25.362894,0.17836
Wednesday,2025-09-03 14:44:25.573790,0.17836
Wednesday,2025-09-03 14:44:25.792080,0.17836
Wednesday,2025-09-03 14:44:26.011782,0.17836
Wednesday,2025-09-03 14:44:26.231007,0.17836
Wednesday,2025-09-03 14:44:26.443198,0.17837
Wednesday,2025-09-03 14:44:26.888484,0.17639
Wednesday,2025-09-03 14:44:27.115905,0.17840
Wednesday,2025-09-03 14:44:27.344234,0.17840
Wednesday,2025-09-03 14:44:27.613453,0.17642
Wednesday,2025-09-03 14:44:30.725608,0.17645
Wednesday,2025-09-03 14:44:30.958234,0.17647
Wednesday,2025-09-03 14:44:31.184914,0.17847
Wednesday,2025-09-03 14:44:31.382460,0.17847
Wednesday,2025-09-03 14:44:31.598424,0.17847
Wednesday,2025-09-03 14:44:31.807769,0.17847
Wednesday,2025-09-03 14:44:32.034041,0.17847
Wednesday,2025-09-03 14:44:32.251575,0.17847
Wednesday,2025-09-03 14:44:32.484953,0.17847
Wednesday,2025-09-03 14:44:32.727041,0.17847
Wednesday,2025-09-03 14:44:32.976040,0.17846
Wednesday,2025-09-03 14:44:33.211522,0.17846
Wednesday,2025-09-03 14:44:33.465746,0.17846
Wednesday,2025-09-03 14:44:33.692945,0.17846
Wednesday,2025-09-03 14:44:35.092652,0.17645
Wednesday,2025-09-03 14:44:35.320080,0.17645
Wednesday,2025-09-03 14:44:36.869660,0.17845
Wednesday,2025-09-03 14:44:37.319444,0.17644
Wednesday,2025-09-03 14:44:37.562653,0.17645
Wednesday,2025-09-03 14:44:37.812308,0.17645
Wednesday,2025-09-03 14:44:38.066222,0.17847
Wednesday,2025-09-03 14:44:38.284231,0.17847
Wednesday,2025-09-03 14:44:38.491813,0.17847
Wednesday,2025-09-03 14:44:38.720154,0.17847
Wednesday,2025-09-03 14:44:38.926394,0.17847
Wednesday,2025-09-03 14:44:39.151311,0.17847
Wednesday,2025-09-03 14:44:39.368663,0.17847
Wednesday,2025-09-03 14:44:39.580019,0.17847
Wednesday,2025-09-03 14:44:39.809832,0.17847
Wednesday,2025-09-03 14:44:40.049743,0.17649
Wednesday,2025-09-03 14:44:40.271220,0.17849
Wednesday,2025-09-03 14:44:40.504190,0.17849
Wednesday,2025-09-03 14:44:40.734089,0.17849
Wednesday,2025-09-03 14:44:40.954470,0.17850
Wednesday,2025-09-03 14:44:42.732930,0.17838
Wednesday,2025-09-03 14:44:42.998293,0.17830
Wednesday,2025-09-03 14:44:43.250044,0.17621
Wednesday,2025-09-03 14:44:43.487684,0.17821
Wednesday,2025-09-03 14:44:43.701009,0.17821
Wednesday,2025-09-03 14:44:43.930173,0.17820
Wednesday,2025-09-03 14:44:44.152288,0.17619
Wednesday,2025-09-03 14:44:45.019574,0.17613
Wednesday,2025-09-03 14:44:45.232274,0.17612
Wednesday,2025-09-03 14:44:45.452484,0.17612
Wednesday,2025-09-03 14:44:45.656156,0.17612
Wednesday,2025-09-03 14:44:45.888057,0.17612
Wednesday,2025-09-03 14:44:46.106556,0.17811
Wednesday,2025-09-03 14:44:46.563403,0.17613
Wednesday,2025-09-03 14:44:46.772860,0.17813
Wednesday,2025-09-03 14:44:46.980949,0.17814
Wednesday,2025-09-03 14:44:47.197727,0.17814
Wednesday,2025-09-03 14:44:47.434125,0.17815
Wednesday,2025-09-03 14:44:47.647985,0.17616
Wednesday,2025-09-03 14:44:47.918103,0.17816
Wednesday,2025-09-03 14:44:49.466005,0.17614
Wednesday,2025-09-03 14:44:49.919105,0.17616
Wednesday,2025-09-03 14:44:50.123567,0.17616
Wednesday,2025-09-03 14:44:50.346491,0.17616
Wednesday,2025-09-03 14:44:50.568944,0.17616
Wednesday,2025-09-03 14:44:50.782107,0.17616
Wednesday,2025-09-03 14:44:51.247904,0.17818
Wednesday,2025-09-03 14:44:51.472513,0.17817
Wednesday,2025-09-03 14:44:51.696271,0.17817
Wednesday,2025-09-03 14:44:51.931186,0.17819
Wednesday,2025-09-03 14:44:52.151620,0.17821
Wednesday,2025-09-03 14:44:52.365695,0.17821
Wednesday,2025-09-03 14:44:52.582694,0.17821
Wednesday,2025-09-03 14:44:52.796191,0.17821
Wednesday,2025-09-03 14:44:53.045784,0.17821
Wednesday,2025-09-03 14:44:53.285417,0.17821
Wednesday,2025-09-03 14:44:53.757057,0.17824
Wednesday,2025-09-03 14:44:53.966437,0.17824
Wednesday,2025-09-03 14:44:54.181261,0.17824
Wednesday,2025-09-03 14:44:54.634037,0.17822
Wednesday,2025-09-03 14:44:54.857177,0.17822
Wednesday,2025-09-03 14:44:55.066841,0.17822
Wednesday,2025-09-03 14:44:55.283203,0.17822
Wednesday,2025-09-03 14:44:55.536795,0.17822
Wednesday,2025-09-03 14:44:55.747987,0.17822
Wednesday,2025-09-03 14:44:55.987869,0.17824
Wednesday,2025-09-03 14:44:56.206895,0.17874
Wednesday,2025-09-03 14:44:56.423606,0.17824
Wednesday,2025-09-03 14:44:56.629330,0.17824
Wednesday,2025-09-03 14:44:57.067055,0.17822
Wednesday,2025-09-03 14:44:57.282800,0.17822
Wednesday,2025-09-03 14:44:57.505619,0.17822
Wednesday,2025-09-03 14:44:57.733163,0.17822
Wednesday,2025-09-03 14:44:57.980047,0.17822
Wednesday,2025-09-03 14:44:58.242759,0.17822
Wednesday,2025-09-03 14:44:58.742842,0.17813
Wednesday,2025-09-03 14:44:59.415906,0.17816
Wednesday,2025-09-03 14:44:59.640423,0.17818
Wednesday,2025-09-03 14:44:59.843100,0.17818
Wednesday,2025-09-03 14:45:00.067854,0.17818
Wednesday,2025-09-03 14:45:00.302556,0.17818
Wednesday,2025-09-03 14:45:00.513487,0.17618
Wednesday,2025-09-03 14:45:00.726271,0.17620
Wednesday,2025-09-03 14:45:00.953287,0.17820
Wednesday,2025-09-03 14:45:01.166469,0.17820
Wednesday,2025-09-03 14:45:02.502941,0.17817
Wednesday,2025-09-03 14:45:02.734349,0.17816
Wednesday,2025-09-03 14:45:03.177708,0.17818
Wednesday,2025-09-03 14:45:03.422371,0.17818
Wednesday,2025-09-03 14:45:03.660720,0.17818
Wednesday,2025-09-03 14:45:03.917630,0.17618
Wednesday,2025-09-03 14:45:04.150532,0.17817
Wednesday,2025-09-03 14:45:04.361421,0.17817
Wednesday,2025-09-03 14:45:04.582603,0.17817
Wednesday,2025-09-03 14:45:04.843873,0.17817
Wednesday,2025-09-03 14:45:05.105821,0.17817
Wednesday,2025-09-03 14:45:07.285771,0.17616
Wednesday,2025-09-03 14:45:07.499868,0.17616
Wednesday,2025-09-03 14:45:07.726581,0.17616
Wednesday,2025-09-03 14:45:07.953008,0.17616
Wednesday,2025-09-03 14:45:08.178650,0.17616
Wednesday,2025-09-03 14:45:08.673905,0.17818
Wednesday,2025-09-03 14:45:09.245940,0.17821
Wednesday,2025-09-03 14:45:09.501942,0.17821
Wednesday,2025-09-03 14:45:09.734355,0.17821
Wednesday,2025-09-03 14:45:09.959615,0.17822
Wednesday,2025-09-03 14:45:10.170931,0.17822
Wednesday,2025-09-03 14:45:10.385314,0.17822
Wednesday,2025-09-03 14:45:10.610227,0.17820
Wednesday,2025-09-03 14:45:10.818387,0.17820
Wednesday,2025-09-03 14:45:11.049946,0.17820
Wednesday,2025-09-03 14:45:11.271588,0.17820
Wednesday,2025-09-03 14:45:11.506133,0.17180
Wednesday,2025-09-03 14:45:11.978094,0.17614
Wednesday,2025-09-03 14:45:12.185703,0.17813
Wednesday,2025-09-03 14:45:14.032819,0.17816
Wednesday,2025-09-03 14:45:14.303175,0.17818
Wednesday,2025-09-03 14:45:14.540714,0.17818
Wednesday,2025-09-03 14:45:14.758233,0.17818
Wednesday,2025-09-03 14:45:15.191012,0.17813
Wednesday,2025-09-03 14:45:16.722997,0.17818
Wednesday,2025-09-03 14:45:17.160116,0.17625
Wednesday,2025-09-03 14:45:17.385316,0.17826
Wednesday,2025-09-03 14:45:17.623057,0.17826
Wednesday,2025-09-03 14:45:17.834333,0.17826
Wednesday,2025-09-03 14:45:18.047168,0.17826
Wednesday,2025-09-03 14:45:18.250848,0.17826
Wednesday,2025-09-03 14:45:18.495423,0.17827
Wednesday,2025-09-03 14:45:18.708049,0.17629
Wednesday,2025-09-03 14:45:18.959343,0.17830
Wednesday,2025-09-03 14:45:19.214181,0.17631
Wednesday,2025-09-03 14:45:19.925875,0.17635
Wednesday,2025-09-03 14:45:20.389704,0.17836
Wednesday,2025-09-03 14:45:20.611365,0.17836
Wednesday,2025-09-03 14:45:20.821403,0.17836
Wednesday,2025-09-03 14:45:21.049158,0.17836
Wednesday,2025-09-03 14:45:21.279596,0.17836
Wednesday,2025-09-03 14:45:21.522890,0.17836
Wednesday,2025-09-03 14:45:21.823602,0.17836
Wednesday,2025-09-03 14:45:22.070939,0.17836
Wednesday,2025-09-03 14:45:22.340987,0.17836
Wednesday,2025-09-03 14:45:23.064939,0.17835
Wednesday,2025-09-03 14:45:23.579251,0.17633
Wednesday,2025-09-03 14:45:24.096128,0.17636
Wednesday,2025-09-03 14:45:24.359084,0.17836
Wednesday,2025-09-03 14:45:24.655284,0.17836
Wednesday,2025-09-03 14:45:24.937195,0.17836
Wednesday,2025-09-03 14:45:25.172203,0.17836
Wednesday,2025-09-03 14:45:25.432091,0.17636
Wednesday,2025-09-03 14:45:26.172138,0.17840
Wednesday,2025-09-03 14:45:26.431361,0.17640
Wednesday,2025-09-03 14:45:28.547653,0.17639
Wednesday,2025-09-03 14:45:28.797786,0.17638
Wednesday,2025-09-03 14:45:29.050755,0.17638
Wednesday,2025-09-03 14:45:29.314029,0.17638
Wednesday,2025-09-03 14:45:29.566677,0.17638
Wednesday,2025-09-03 14:45:30.065835,0.17848
Wednesday,2025-09-03 14:45:31.017638,0.17647
Wednesday,2025-09-03 14:45:31.471750,0.17846
Wednesday,2025-09-03 14:45:31.700563,0.17846
Wednesday,2025-09-03 14:45:31.913476,0.17846
Wednesday,2025-09-03 14:45:32.160764,0.17846
Wednesday,2025-09-03 14:45:32.384917,0.17647
Wednesday,2025-09-03 14:45:32.961577,0.17849
Wednesday,2025-09-03 14:45:33.204437,0.17852
Wednesday,2025-09-03 14:45:33.449434,0.17853
Wednesday,2025-09-03 14:45:33.694169,0.17853
Wednesday,2025-09-03 14:45:33.941768,0.17853
Wednesday,2025-09-03 14:45:34.200529,0.17853
Wednesday,2025-09-03 14:45:34.459415,0.17853
Wednesday,2025-09-03 14:45:34.715462,0.17853
Wednesday,2025-09-03 14:45:34.958518,0.17853
Wednesday,2025-09-03 14:45:35.185134,0.17853
Wednesday,2025-09-03 14:45:37.609507,0.17854
Wednesday,2025-09-03 14:45:38.598842,0.17852
Wednesday,2025-09-03 14:45:39.361271,0.17853
Wednesday,2025-09-03 14:45:39.642264,0.17848
Wednesday,2025-09-03 14:45:40.168766,0.17850
Wednesday,2025-09-03 14:45:42.721051,0.17649
Wednesday,2025-09-03 14:45:42.954784,0.17849
Wednesday,2025-09-03 14:45:43.458844,0.17850
Wednesday,2025-09-03 14:45:43.705029,0.17849
Wednesday,2025-09-03 14:45:43.971318,0.17851
Wednesday,2025-09-03 14:45:44.213069,0.17854
Wednesday,2025-09-03 14:45:44.745683,0.17852
Wednesday,2025-09-03 14:45:45.020879,0.17850
Wednesday,2025-09-03 14:45:45.254869,0.17849
Wednesday,2025-09-03 14:45:45.460109,0.17849
Wednesday,2025-09-03 14:45:46.425297,0.17851
Wednesday,2025-09-03 14:45:46.922496,0.17645
Wednesday,2025-09-03 14:45:49.317854,0.17846
Wednesday,2025-09-03 14:45:49.586783,0.17647
Wednesday,2025-09-03 14:45:49.837463,0.17847
Wednesday,2025-09-03 14:45:50.115063,0.17847
Wednesday,2025-09-03 14:45:50.361824,0.17847
Wednesday,2025-09-03 14:45:50.621391,0.17847
Wednesday,2025-09-03 14:45:50.849708,0.17847
Wednesday,2025-09-03 14:45:51.093719,0.17847
Wednesday,2025-09-03 14:45:51.335774,0.17847
Wednesday,2025-09-03 14:45:51.563620,0.17847
Wednesday,2025-09-03 14:45:51.816112,0.17847
Wednesday,2025-09-03 14:45:52.063989,0.17848
Wednesday,2025-09-03 14:45:52.307247,0.17649
Wednesday,2025-09-03 14:45:52.565167,0.17849
Wednesday,2025-09-03 14:45:52.802650,0.17849
Wednesday,2025-09-03 14:45:53.043371,0.17849
Wednesday,2025-09-03 14:45:53.271525,0.17849
Wednesday,2025-09-03 14:45:53.512544,0.17849
Wednesday,2025-09-03 14:45:53.769036,0.17849
Wednesday,2025-09-03 14:45:53.990244,0.17849
Wednesday,2025-09-03 14:45:54.224366,0.17849
Wednesday,2025-09-03 14:45:55.966273,0.17847
Wednesday,2025-09-03 14:45:56.202015,0.17850
Wednesday,2025-09-03 14:45:56.920116,0.17052
Wednesday,2025-09-03 14:45:58.050582,0.17850
Wednesday,2025-09-03 14:45:58.291302,0.17848
Wednesday,2025-09-03 14:46:00.185831,0.17639
Wednesday,2025-09-03 14:46:00.469542,0.17638
Wednesday,2025-09-03 14:46:00.719514,0.17638
Wednesday,2025-09-03 14:46:00.984196,0.17639
Wednesday,2025-09-03 14:46:01.242804,0.17840
Wednesday,2025-09-03 14:46:01.483535,0.17840
Wednesday,2025-09-03 14:46:01.718138,0.17840
Wednesday,2025-09-03 14:46:01.967648,0.17840
Wednesday,2025-09-03 14:46:02.209729,0.17840
Wednesday,2025-09-03 14:46:02.476278,0.17840
Wednesday,2025-09-03 14:46:02.725600,0.17840
Wednesday,2025-09-03 14:46:02.951064,0.17840
Wednesday,2025-09-03 14:46:03.687994,0.17631
Wednesday,2025-09-03 14:46:03.932810,0.17630
Wednesday,2025-09-03 14:46:04.685563,0.17834
Wednesday,2025-09-03 14:46:04.939811,0.17634
Wednesday,2025-09-03 14:46:05.193610,0.17636
Wednesday,2025-09-03 14:46:05.426763,0.17836
Wednesday,2025-09-03 14:46:05.655011,0.17836
Wednesday,2025-09-03 14:46:05.887258,0.17836
Wednesday,2025-09-03 14:46:06.117493,0.17836
Wednesday,2025-09-03 14:46:06.343064,0.17836
Wednesday,2025-09-03 14:46:06.579936,0.17838
Wednesday,2025-09-03 14:46:07.069592,0.17839
Wednesday,2025-09-03 14:46:07.293240,0.17839
Wednesday,2025-09-03 14:46:07.534031,0.17839
Wednesday,2025-09-03 14:46:07.786147,0.17839
Wednesday,2025-09-03 14:46:08.041292,0.17839
Wednesday,2025-09-03 14:46:08.269473,0.17839
Wednesday,2025-09-03 14:46:08.511029,0.17638
Wednesday,2025-09-03 14:46:08.728412,0.17637
Wednesday,2025-09-03 14:46:08.984085,0.17637
Wednesday,2025-09-03 14:46:09.239911,0.17637
Wednesday,2025-09-03 14:46:09.476739,0.17637
Wednesday,2025-09-03 14:46:09.706429,0.17637
Wednesday,2025-09-03 14:46:09.969810,0.17637
Wednesday,2025-09-03 14:46:10.254887,0.17835
Wednesday,2025-09-03 14:46:11.983752,0.17638
Wednesday,2025-09-03 14:46:12.248702,0.17642
Wednesday,2025-09-03 14:46:12.511245,0.17838
Wednesday,2025-09-03 14:46:12.742112,0.17831
Wednesday,2025-09-03 14:46:13.219736,0.17832
Wednesday,2025-09-03 14:46:14.167173,0.17837
Wednesday,2025-09-03 14:46:15.642847,0.17633
Wednesday,2025-09-03 14:46:16.861973,0.17635
Wednesday,2025-09-03 14:46:17.071324,0.17835
Wednesday,2025-09-03 14:46:17.321701,0.17835
Wednesday,2025-09-03 14:46:17.550301,0.17835
Wednesday,2025-09-03 14:46:17.788645,0.17835
Wednesday,2025-09-03 14:46:18.062460,0.17634
Wednesday,2025-09-03 14:46:19.171107,0.17629
Wednesday,2025-09-03 14:46:19.656019,0.17830
Wednesday,2025-09-03 14:46:19.948316,0.17630
Wednesday,2025-09-03 14:46:20.231866,0.17630
Wednesday,2025-09-03 14:46:20.522545,0.17630
Wednesday,2025-09-03 14:46:21.057341,0.17830
Wednesday,2025-09-03 14:46:21.516904,0.17828
Wednesday,2025-09-03 14:46:21.761422,0.17829
Wednesday,2025-09-03 14:46:21.975991,0.17829
Wednesday,2025-09-03 14:46:22.237370,0.17829
Wednesday,2025-09-03 14:46:22.494203,0.17829
Wednesday,2025-09-03 14:46:22.763603,0.17824
Wednesday,2025-09-03 14:46:22.978739,0.17824
Wednesday,2025-09-03 14:46:23.223831,0.17824
Wednesday,2025-09-03 14:46:23.463207,0.17824
Wednesday,2025-09-03 14:46:23.707414,0.17623
Wednesday,2025-09-03 14:46:23.944171,0.17623
Wednesday,2025-09-03 14:46:24.198821,0.17623
Wednesday,2025-09-03 14:46:24.436364,0.17623
Wednesday,2025-09-03 14:46:24.680184,0.17623
Wednesday,2025-09-03 14:46:24.931430,0.17623
Wednesday,2025-09-03 14:46:25.190738,0.17623
Wednesday,2025-09-03 14:46:25.456633,0.17623
Wednesday,2025-09-03 14:46:25.758190,0.17825
Wednesday,2025-09-03 14:46:26.005162,0.17826
Wednesday,2025-09-03 14:46:26.286531,0.17828
Wednesday,2025-09-03 14:46:26.516324,0.17828
Wednesday,2025-09-03 14:46:26.793395,0.17830
Wednesday,2025-09-03 14:46:29.379329,0.17634
Wednesday,2025-09-03 14:46:29.595377,0.17632
Wednesday,2025-09-03 14:46:29.848511,0.17832
Wednesday,2025-09-03 14:46:30.089138,0.17829
Wednesday,2025-09-03 14:46:30.624424,0.17630
Wednesday,2025-09-03 14:46:30.926368,0.17631
Wednesday,2025-09-03 14:46:31.163388,0.17631
Wednesday,2025-09-03 14:46:31.369756,0.17631
Wednesday,2025-09-03 14:46:31.632496,0.17629
Wednesday,2025-09-03 14:46:31.873964,0.17829
Wednesday,2025-09-03 14:46:32.142801,0.17827
Wednesday,2025-09-03 14:46:32.391247,0.17626
Wednesday,2025-09-03 14:46:32.876837,0.17824
Wednesday,2025-09-03 14:46:33.112686,0.17824
Wednesday,2025-09-03 14:46:33.342119,0.17824
Wednesday,2025-09-03 14:46:33.684820,0.17824
Wednesday,2025-09-03 14:46:33.908426,0.17824
Wednesday,2025-09-03 14:46:34.165607,0.17622
Wednesday,2025-09-03 14:46:34.394352,0.17822
Wednesday,2025-09-03 14:46:34.643081,0.17820
Wednesday,2025-09-03 14:46:34.897611,0.17619
Wednesday,2025-09-03 14:46:35.659067,0.17610
Wednesday,2025-09-03 14:46:35.928684,0.17809
Wednesday,2025-09-03 14:46:36.173185,0.17007
Wednesday,2025-09-03 14:46:36.434238,0.17807
Wednesday,2025-09-03 14:46:36.662332,0.17807
Wednesday,2025-09-03 14:46:36.919459,0.17807
Wednesday,2025-09-03 14:46:37.179966,0.17807
Wednesday,2025-09-03 14:46:37.413391,0.17807
Wednesday,2025-09-03 14:46:37.638143,0.17807
Wednesday,2025-09-03 14:46:37.863714,0.17807
Wednesday,2025-09-03 14:46:38.112465,0.17802
Wednesday,2025-09-03 14:46:38.375318,0.17600
Wednesday,2025-09-03 14:46:38.630744,0.17800
Wednesday,2025-09-03 14:46:39.102425,0.17797
Wednesday,2025-09-03 14:46:48.162924,0.17787
Wednesday,2025-09-03 14:46:48.416913,0.17787
Wednesday,2025-09-03 14:46:48.659521,0.17800
Wednesday,2025-09-03 14:46:48.931075,0.17804
Wednesday,2025-09-03 14:46:49.155659,0.17802
Wednesday,2025-09-03 14:46:49.384871,0.17802
Wednesday,2025-09-03 14:46:49.603057,0.17802
Wednesday,2025-09-03 14:46:49.818432,0.17802
Wednesday,2025-09-03 14:46:50.024721,0.17802
Wednesday,2025-09-03 14:46:50.266161,0.17802
Wednesday,2025-09-03 14:46:50.485185,0.17802
Wednesday,2025-09-03 14:46:50.739887,0.17802
Wednesday,2025-09-03 14:46:50.994857,0.17802
Wednesday,2025-09-03 14:46:51.246699,0.17610
Wednesday,2025-09-03 14:46:51.714047,0.17610
Wednesday,2025-09-03 14:46:52.204335,0.17811
Wednesday,2025-09-03 14:46:52.437843,0.17811
Wednesday,2025-09-03 14:46:52.674069,0.17811
Wednesday,2025-09-03 14:46:52.917888,0.17811
Wednesday,2025-09-03 14:46:53.162143,0.17811
Wednesday,2025-09-03 14:46:53.393658,0.17811
Wednesday,2025-09-03 14:46:53.624034,0.17813
Wednesday,2025-09-03 14:46:54.623925,0.17814
Wednesday,2025-09-03 14:46:54.879720,0.17615
Wednesday,2025-09-03 14:46:55.362360,0.17816
Wednesday,2025-09-03 14:46:55.631692,0.17816
Wednesday,2025-09-03 14:46:55.886044,0.17816
Wednesday,2025-09-03 14:46:56.115593,0.17815
Wednesday,2025-09-03 14:46:56.591258,0.17613
Wednesday,2025-09-03 14:47:00.123893,0.17813
Wednesday,2025-09-03 14:47:00.615299,0.17614
Wednesday,2025-09-03 14:47:01.123604,0.17615
Wednesday,2025-09-03 14:47:01.342851,0.17615
Wednesday,2025-09-03 14:47:01.598359,0.17814
Wednesday,2025-09-03 14:47:03.120211,0.17813
Wednesday,2025-09-03 14:47:03.863758,0.17610
Wednesday,2025-09-03 14:47:04.382737,0.17813
Wednesday,2025-09-03 14:47:05.694243,0.17809
Wednesday,2025-09-03 14:47:06.638547,0.17808
Wednesday,2025-09-03 14:47:06.860490,0.17807
Wednesday,2025-09-03 14:47:07.344683,0.17809
Wednesday,2025-09-03 14:47:07.606406,0.17807
Wednesday,2025-09-03 14:47:07.844295,0.17803
Wednesday,2025-09-03 14:47:09.402638,0.17805
Wednesday,2025-09-03 14:47:09.892042,0.17600
Wednesday,2025-09-03 14:47:10.149862,0.17800
Wednesday,2025-09-03 14:47:10.865036,0.17800
Wednesday,2025-09-03 14:47:11.120235,0.17801
Wednesday,2025-09-03 14:47:11.600693,0.17002
Wednesday,2025-09-03 14:47:11.850434,0.17002
Wednesday,2025-09-03 14:47:12.093845,0.17002
Wednesday,2025-09-03 14:47:12.336436,0.17002
Wednesday,2025-09-03 14:47:12.583009,0.17002
Wednesday,2025-09-03 14:47:12.835208,0.17806
Wednesday,2025-09-03 14:47:13.087708,0.17006
Wednesday,2025-09-03 14:47:13.345807,0.17815
Wednesday,2025-09-03 14:47:13.578277,0.17816
Wednesday,2025-09-03 14:47:13.791685,0.17816
Wednesday,2025-09-03 14:47:14.005711,0.17816
Wednesday,2025-09-03 14:47:14.229803,0.17816
Wednesday,2025-09-03 14:47:14.496185,0.17816
Wednesday,2025-09-03 14:47:14.757669,0.17822
Wednesday,2025-09-03 14:47:16.832477,0.17826
Wednesday,2025-09-03 14:47:17.349838,0.17836
Wednesday,2025-09-03 14:47:17.589053,0.17638
Wednesday,2025-09-03 14:47:17.856242,0.17839
Wednesday,2025-09-03 14:47:18.104068,0.17839
Wednesday,2025-09-03 14:47:18.337582,0.17839
Wednesday,2025-09-03 14:47:18.572386,0.17839
Wednesday,2025-09-03 14:47:20.411931,0.17632
Wednesday,2025-09-03 14:47:20.626197,0.17632
Wednesday,2025-09-03 14:47:20.862421,0.17632
Wednesday,2025-09-03 14:47:21.106602,0.17632
Wednesday,2025-09-03 14:47:21.362856,0.17632
Wednesday,2025-09-03 14:47:23.245072,0.17828
Wednesday,2025-09-03 14:47:23.462521,0.17628
Wednesday,2025-09-03 14:47:23.934818,0.17844
Wednesday,2025-09-03 14:47:24.459511,0.17842
Wednesday,2025-09-03 14:47:24.692230,0.17842
Wednesday,2025-09-03 14:47:24.952736,0.17842
Wednesday,2025-09-03 14:47:25.218523,0.17841
Wednesday,2025-09-03 14:47:26.891708,0.17841
Wednesday,2025-09-03 14:47:27.132822,0.17841
Wednesday,2025-09-03 14:47:27.382369,0.17841
Wednesday,2025-09-03 14:47:27.625607,0.17841
Wednesday,2025-09-03 14:47:27.865678,0.17841
Wednesday,2025-09-03 14:47:28.083216,0.17841
Wednesday,2025-09-03 14:47:28.333725,0.17841
Wednesday,2025-09-03 14:47:28.813124,0.17839
Wednesday,2025-09-03 14:47:29.033318,0.17839
Wednesday,2025-09-03 14:47:29.282653,0.17839
Wednesday,2025-09-03 14:47:29.516866,0.17839
Wednesday,2025-09-03 14:47:29.740998,0.17839
Wednesday,2025-09-03 14:47:29.982235,0.17839
Wednesday,2025-09-03 14:47:30.227800,0.17840
Wednesday,2025-09-03 14:47:31.396534,0.17847
Wednesday,2025-09-03 14:47:31.619571,0.17849
Wednesday,2025-09-03 14:47:31.877645,0.17850
Wednesday,2025-09-03 14:47:32.340231,0.17852
Wednesday,2025-09-03 14:47:33.101188,0.17853
Wednesday,2025-09-03 14:47:33.408527,0.17856
Wednesday,2025-09-03 14:47:34.841275,0.17854
Wednesday,2025-09-03 14:47:35.058341,0.17854
Wednesday,2025-09-03 14:47:35.342808,0.17854
Wednesday,2025-09-03 14:47:35.610972,0.17853
Wednesday,2025-09-03 14:47:36.500768,0.17854
Wednesday,2025-09-03 14:47:36.715912,0.17857
Wednesday,2025-09-03 14:47:36.935372,0.17857
Wednesday,2025-09-03 14:47:37.185114,0.17851
Wednesday,2025-09-03 14:47:37.428019,0.17649
Wednesday,2025-09-03 14:47:37.682470,0.17648
Wednesday,2025-09-03 14:47:37.918943,0.17847
Wednesday,2025-09-03 14:47:38.180628,0.17648
Wednesday,2025-09-03 14:47:38.669303,0.17648
Wednesday,2025-09-03 14:47:40.161779,0.17840
Wednesday,2025-09-03 14:47:40.405845,0.17838
Wednesday,2025-09-03 14:47:42.510787,0.17842
Wednesday,2025-09-03 14:47:42.768519,0.17842
Wednesday,2025-09-03 14:47:43.008437,0.17842
Wednesday,2025-09-03 14:47:43.253894,0.17840
Wednesday,2025-09-03 14:47:43.744644,0.17840
Wednesday,2025-09-03 14:47:43.987368,0.17839
Wednesday,2025-09-03 14:47:44.242244,0.17839
Wednesday,2025-09-03 14:47:44.495958,0.17839
Wednesday,2025-09-03 14:47:44.737915,0.17839
Wednesday,2025-09-03 14:47:44.993938,0.17839
Wednesday,2025-09-03 14:47:45.226856,0.17640
Wednesday,2025-09-03 14:47:45.716920,0.17841
Wednesday,2025-09-03 14:47:45.979533,0.17841
Wednesday,2025-09-03 14:47:46.235074,0.17841
Wednesday,2025-09-03 14:47:46.443335,0.17841
Wednesday,2025-09-03 14:47:46.676091,0.17841
Wednesday,2025-09-03 14:47:46.905142,0.17841
